user_id,username,customer_age,income,employment_status,housing_status,credit_risk_score,bank_months_count,has_other_cards,email_is_free,email,first_name,last_name,full_name
1221,sila1221,20,0.1,CA,BB,12,-1,0,1,sila.eren@sandbox.opba.com,Sıla,Eren,Sıla Eren
1222,i̇lker1222,20,0.1,CF,BC,127,-1,0,1,ilker.aslan@sandbox.opba.com,İlker,Aslan,İlker Aslan
1223,yaren1223,30,0.8,CB,BC,172,28,1,1,yaren.bulut@sandbox.opba.com,Yaren,Bulut,Yaren Bulut
1224,rabia1224,20,0.1,CA,BB,40,1,0,0,rabia.sari@sandbox.opba.com,Rabia,Sarı,Rabia Sarı
1225,onur1225,40,0.6000000000000001,CC,BA,206,28,0,0,onur.ozdemir@sandbox.opba.com,Onur,Özdemir,Onur Özdemir
1226,cenk1226,30,0.8,CA,BB,125,31,0,1,cenk.simsek@sandbox.opba.com,Cenk,Şimşek,Cenk Şimşek
1227,kadir1227,30,0.7000000000000001,CA,BC,108,1,1,1,kadir.kurt@sandbox.opba.com,Kadir,Kurt,Kadir Kurt
1228,deniz1228,50,0.5,CF,BB,157,1,0,0,deniz.demir@sandbox.opba.com,Deniz,Demir,Deniz Demir
1229,leyla1229,40,0.9,CB,BA,155,1,1,0,leyla.bulut@sandbox.opba.com,Leyla,Bulut,Leyla Bulut
1230,tolga1230,30,0.7000000000000001,CA,BA,37,3,0,1,tolga.kurt@sandbox.opba.com,Tolga,Kurt,Tolga Kurt
1231,kadir1231,30,0.9,CA,BC,236,28,0,1,kadir.ozturk@sandbox.opba.com,Kadir,Öztürk,Kadir Öztürk
1232,can1232,30,0.2,CA,BB,162,-1,1,0,can.koc@sandbox.opba.com,Can,Koç,Can Koç
1233,fatma1233,50,0.1,CA,BB,178,26,0,1,fatma.sari@sandbox.opba.com,Fatma,Sarı,Fatma Sarı
1234,ahmet1234,40,0.4,CA,BA,210,20,0,0,ahmet.koc@sandbox.opba.com,Ahmet,Koç,Ahmet Koç
1235,ahmet1235,50,0.6000000000000001,CA,BC,183,28,1,1,ahmet.ozdemir@sandbox.opba.com,Ahmet,Özdemir,Ahmet Özdemir
1236,naz1236,20,0.7000000000000001,CA,BB,89,-1,0,1,naz.tas@sandbox.opba.com,Naz,Taş,Naz Taş
1237,leyla1237,50,0.4,CB,BA,176,20,0,0,leyla.sahin@sandbox.opba.com,Leyla,Şahin,Leyla Şahin
1238,i̇lker1238,30,0.7000000000000001,CA,BB,191,-1,0,0,ilker.kaplan@sandbox.opba.com,İlker,Kaplan,İlker Kaplan
1239,eda1239,20,0.9,CD,BB,57,5,1,1,eda.gunes@sandbox.opba.com,Eda,Güneş,Eda Güneş
1240,zeynep1240,50,0.8,CC,BC,100,31,1,0,zeynep.bozkurt@sandbox.opba.com,Zeynep,Bozkurt,Zeynep Bozkurt
1241,selin1241,40,0.9,CA,BA,197,1,0,1,selin.ozcan@sandbox.opba.com,Selin,Özcan,Selin Özcan
1242,tugce1242,30,0.7000000000000001,CA,BA,181,28,1,0,tugce.eren@sandbox.opba.com,Tuğçe,Eren,Tuğçe Eren
1243,i̇lker1243,30,0.5,CA,BE,65,15,0,0,ilker.simsek@sandbox.opba.com,İlker,Şimşek,İlker Şimşek
1244,tugce1244,40,0.5,CA,BE,90,28,0,0,tugce.sari@sandbox.opba.com,Tuğçe,Sarı,Tuğçe Sarı
1245,kerem1245,20,0.1,CA,BB,107,1,0,1,kerem.ozdemir@sandbox.opba.com,Kerem,Özdemir,Kerem Özdemir
1246,murat1246,50,0.2,CA,BA,150,31,0,0,murat.arslan@sandbox.opba.com,Murat,Arslan,Murat Arslan
1247,i̇lker1247,30,0.8,CB,BA,236,3,1,0,ilker.tas@sandbox.opba.com,İlker,Taş,İlker Taş
1248,yaren1248,30,0.9,CE,BB,193,1,0,0,yaren.ozkan@sandbox.opba.com,Yaren,Özkan,Yaren Özkan
1249,kadir1249,50,0.5,CA,BB,80,30,0,1,kadir.kara@sandbox.opba.com,Kadir,Kara,Kadir Kara
1250,fatma1250,20,0.6000000000000001,CA,BC,68,-1,0,1,fatma.eren@sandbox.opba.com,Fatma,Eren,Fatma Eren
1251,hilal1251,30,0.9,CA,BB,178,10,0,1,hilal.tas@sandbox.opba.com,Hilal,Taş,Hilal Taş
1252,emre1252,40,0.1,CB,BA,175,31,1,1,emre.aksoy@sandbox.opba.com,Emre,Aksoy,Emre Aksoy
1253,yasemin1253,40,0.8,CA,BC,235,-1,1,0,yasemin.ozcan@sandbox.opba.com,Yasemin,Özcan,Yasemin Özcan
1254,hakan1254,30,0.1,CA,BE,40,10,0,1,hakan.aslan@sandbox.opba.com,Hakan,Aslan,Hakan Aslan
1255,kubra1255,40,0.9,CA,BA,176,-1,0,0,kubra.bulut@sandbox.opba.com,Kübra,Bulut,Kübra Bulut
1256,yaren1256,50,0.6000000000000001,CC,BB,150,10,0,1,yaren.eren@sandbox.opba.com,Yaren,Eren,Yaren Eren
1257,mehmet1257,40,0.9,CA,BB,162,28,1,0,mehmet.sari@sandbox.opba.com,Mehmet,Sarı,Mehmet Sarı
1258,eda1258,30,0.4,CA,BE,50,1,0,1,eda.kurt@sandbox.opba.com,Eda,Kurt,Eda Kurt
1259,murat1259,60,0.3,CA,BC,134,26,0,1,murat.aydin@sandbox.opba.com,Murat,Aydın,Murat Aydın
1260,yasemin1260,40,0.8,CA,BC,169,1,0,1,yasemin.kurt@sandbox.opba.com,Yasemin,Kurt,Yasemin Kurt
1261,cenk1261,50,0.6000000000000001,CC,BB,80,15,1,1,cenk.simsek@sandbox.opba.com,Cenk,Şimşek,Cenk Şimşek
1262,pinar1262,40,0.7000000000000001,CB,BC,127,15,0,1,pinar.yildiz@sandbox.opba.com,Pınar,Yıldız,Pınar Yıldız
1263,mert1263,30,0.9,CA,BD,131,28,1,0,mert.aslan@sandbox.opba.com,Mert,Aslan,Mert Aslan
1264,omer1264,40,0.9,CA,BC,193,-1,1,0,omer.sahin@sandbox.opba.com,Ömer,Şahin,Ömer Şahin
1265,gokhan1265,30,0.9,CA,BA,179,15,0,0,gokhan.bulut@sandbox.opba.com,Gökhan,Bulut,Gökhan Bulut
1266,mehmet1266,40,0.4,CA,BB,112,1,0,1,mehmet.bulut@sandbox.opba.com,Mehmet,Bulut,Mehmet Bulut
1267,zeynep1267,40,0.9,CB,BC,17,16,0,0,zeynep.koc@sandbox.opba.com,Zeynep,Koç,Zeynep Koç
1268,burak1268,10,0.9,CA,BE,90,31,0,1,burak.eren@sandbox.opba.com,Burak,Eren,Burak Eren
1269,kerem1269,40,0.9,CA,BA,175,28,0,0,kerem.bulut@sandbox.opba.com,Kerem,Bulut,Kerem Bulut
1270,sila1270,40,0.9,CA,BC,190,15,0,1,sila.demir@sandbox.opba.com,Sıla,Demir,Sıla Demir
1271,oguz1271,30,0.9,CA,BC,253,6,0,1,oguz.ozturk@sandbox.opba.com,Oğuz,Öztürk,Oğuz Öztürk
1272,sena1272,50,0.8,CA,BC,153,20,1,1,sena.aslan@sandbox.opba.com,Sena,Aslan,Sena Aslan
1273,kubra1273,20,0.1,CA,BE,125,20,0,1,kubra.ozturk@sandbox.opba.com,Kübra,Öztürk,Kübra Öztürk
1274,ayse1274,40,0.7000000000000001,CA,BA,311,-1,0,0,ayse.ozdemir@sandbox.opba.com,Ayşe,Özdemir,Ayşe Özdemir
1275,kadir1275,40,0.1,CD,BA,69,31,0,0,kadir.kaplan@sandbox.opba.com,Kadir,Kaplan,Kadir Kaplan
1276,sila1276,40,0.1,CA,BB,163,-1,1,1,sila.sahin@sandbox.opba.com,Sıla,Şahin,Sıla Şahin
1277,i̇rem1277,30,0.5,CA,BC,123,1,0,1,irem.ozturk@sandbox.opba.com,İrem,Öztürk,İrem Öztürk
1278,esra1278,20,0.3,CD,BB,70,1,0,0,esra.aslan@sandbox.opba.com,Esra,Aslan,Esra Aslan
1279,nisa1279,40,0.4,CA,BB,137,1,0,1,nisa.celik@sandbox.opba.com,Nisa,Çelik,Nisa Çelik
1280,tugce1280,40,0.9,CA,BC,90,-1,0,1,tugce.kurt@sandbox.opba.com,Tuğçe,Kurt,Tuğçe Kurt
1281,volkan1281,20,0.8,CA,BE,89,2,0,0,volkan.sari@sandbox.opba.com,Volkan,Sarı,Volkan Sarı
1282,hilal1282,20,0.5,CA,BC,104,29,0,1,hilal.eren@sandbox.opba.com,Hilal,Eren,Hilal Eren
1283,hakan1283,30,0.9,CA,BC,160,1,0,1,hakan.simsek@sandbox.opba.com,Hakan,Şimşek,Hakan Şimşek
1284,kadir1284,40,0.4,CA,BC,258,1,0,0,kadir.sari@sandbox.opba.com,Kadir,Sarı,Kadir Sarı
1285,burak1285,50,0.2,CA,BE,101,28,0,1,burak.aydin@sandbox.opba.com,Burak,Aydın,Burak Aydın
1286,nisa1286,30,0.4,CA,BB,81,20,0,0,nisa.ozcan@sandbox.opba.com,Nisa,Özcan,Nisa Özcan
1287,fatma1287,40,0.2,CA,BB,121,1,0,0,fatma.arslan@sandbox.opba.com,Fatma,Arslan,Fatma Arslan
1288,nisa1288,30,0.7000000000000001,CB,BC,95,1,1,0,nisa.aslan@sandbox.opba.com,Nisa,Aslan,Nisa Aslan
1289,yasemin1289,50,0.9,CB,BB,111,-1,0,0,yasemin.eren@sandbox.opba.com,Yasemin,Eren,Yasemin Eren
1290,deniz1290,30,0.7000000000000001,CB,BB,22,11,1,1,deniz.arslan@sandbox.opba.com,Deniz,Arslan,Deniz Arslan
1291,hakan1291,50,0.8,CA,BC,9,1,1,1,hakan.cetin@sandbox.opba.com,Hakan,Çetin,Hakan Çetin
1292,ahmet1292,50,0.8,CF,BC,136,-1,0,0,ahmet.ozkan@sandbox.opba.com,Ahmet,Özkan,Ahmet Özkan
1293,hilal1293,20,0.4,CA,BB,297,3,0,1,hilal.polat@sandbox.opba.com,Hilal,Polat,Hilal Polat
1294,eda1294,40,0.2,CF,BB,85,-1,0,0,eda.dogan@sandbox.opba.com,Eda,Doğan,Eda Doğan
1295,tugce1295,70,0.2,CB,BB,83,1,0,1,tugce.celik@sandbox.opba.com,Tuğçe,Çelik,Tuğçe Çelik
1296,kubra1296,20,0.1,CB,BA,102,5,0,1,kubra.ozturk@sandbox.opba.com,Kübra,Öztürk,Kübra Öztürk
1297,hakan1297,30,0.8,CA,BC,86,6,0,0,hakan.gunes@sandbox.opba.com,Hakan,Güneş,Hakan Güneş
1298,yasemin1298,50,0.6000000000000001,CA,BB,110,15,0,1,yasemin.tas@sandbox.opba.com,Yasemin,Taş,Yasemin Taş
1299,tolga1299,50,0.7000000000000001,CA,BC,192,10,1,0,tolga.kilic@sandbox.opba.com,Tolga,Kılıç,Tolga Kılıç
1300,hakan1300,20,0.7000000000000001,CA,BC,81,25,0,0,hakan.dogan@sandbox.opba.com,Hakan,Doğan,Hakan Doğan
1301,kadir1301,30,0.1,CA,BE,98,-1,1,1,kadir.arslan@sandbox.opba.com,Kadir,Arslan,Kadir Arslan
1302,yigit1302,40,0.9,CB,BA,178,30,0,1,yigit.cetin@sandbox.opba.com,Yiğit,Çetin,Yiğit Çetin
1303,mert1303,40,0.9,CA,BA,281,-1,1,0,mert.simsek@sandbox.opba.com,Mert,Şimşek,Mert Şimşek
1304,dilan1304,40,0.8,CA,BA,213,-1,1,0,dilan.polat@sandbox.opba.com,Dilan,Polat,Dilan Polat
1305,kadir1305,40,0.8,CB,BC,114,31,0,1,kadir.sari@sandbox.opba.com,Kadir,Sarı,Kadir Sarı
1306,umut1306,30,0.9,CA,BC,260,31,0,0,umut.arslan@sandbox.opba.com,Umut,Arslan,Umut Arslan
1307,ayse1307,20,0.5,CA,BC,125,3,0,1,ayse.bozkurt@sandbox.opba.com,Ayşe,Bozkurt,Ayşe Bozkurt
1308,volkan1308,40,0.9,CA,BD,194,15,0,1,volkan.yilmaz@sandbox.opba.com,Volkan,Yılmaz,Volkan Yılmaz
1309,hakan1309,20,0.2,CB,BC,105,20,0,1,hakan.dogan@sandbox.opba.com,Hakan,Doğan,Hakan Doğan
1310,elif1310,40,0.7000000000000001,CB,BB,231,1,0,0,elif.ozdemir@sandbox.opba.com,Elif,Özdemir,Elif Özdemir
1311,esra1311,40,0.6000000000000001,CA,BB,72,10,0,1,esra.demir@sandbox.opba.com,Esra,Demir,Esra Demir
1312,omer1312,50,0.7000000000000001,CA,BA,210,5,1,0,omer.aslan@sandbox.opba.com,Ömer,Aslan,Ömer Aslan
1313,kerem1313,30,0.9,CA,BB,235,28,1,0,kerem.koc@sandbox.opba.com,Kerem,Koç,Kerem Koç
1314,sena1314,50,0.9,CA,BD,18,2,0,1,sena.dogan@sandbox.opba.com,Sena,Doğan,Sena Doğan
1315,yigit1315,60,0.7000000000000001,CA,BA,192,30,1,1,yigit.simsek@sandbox.opba.com,Yiğit,Şimşek,Yiğit Şimşek
1316,can1316,20,0.1,CF,BB,129,21,0,0,can.aslan@sandbox.opba.com,Can,Aslan,Can Aslan
1317,volkan1317,40,0.4,CF,BB,113,-1,0,1,volkan.aslan@sandbox.opba.com,Volkan,Aslan,Volkan Aslan
1318,tolga1318,50,0.5,CF,BA,99,25,0,0,tolga.kara@sandbox.opba.com,Tolga,Kara,Tolga Kara
1319,oguz1319,30,0.9,CA,BC,113,1,1,1,oguz.yildiz@sandbox.opba.com,Oğuz,Yıldız,Oğuz Yıldız
1320,yasemin1320,30,0.8,CA,BE,151,12,0,1,yasemin.demir@sandbox.opba.com,Yasemin,Demir,Yasemin Demir
1321,kerem1321,50,0.1,CA,BA,290,25,0,0,kerem.ozturk@sandbox.opba.com,Kerem,Öztürk,Kerem Öztürk
1322,selin1322,20,0.5,CA,BE,103,-1,0,1,selin.dogan@sandbox.opba.com,Selin,Doğan,Selin Doğan
1323,zeynep1323,20,0.9,CB,BE,51,1,0,1,zeynep.gunes@sandbox.opba.com,Zeynep,Güneş,Zeynep Güneş
1324,zeynep1324,50,0.9,CA,BA,256,30,1,0,zeynep.tas@sandbox.opba.com,Zeynep,Taş,Zeynep Taş
1325,naz1325,40,0.9,CB,BC,288,-1,0,0,naz.yildiz@sandbox.opba.com,Naz,Yıldız,Naz Yıldız
1326,nisa1326,20,0.9,CA,BB,119,-1,0,1,nisa.sahin@sandbox.opba.com,Nisa,Şahin,Nisa Şahin
1327,tolga1327,20,0.7000000000000001,CE,BA,216,28,0,0,tolga.bozkurt@sandbox.opba.com,Tolga,Bozkurt,Tolga Bozkurt
1328,fatma1328,20,0.7000000000000001,CA,BE,136,31,1,0,fatma.gunes@sandbox.opba.com,Fatma,Güneş,Fatma Güneş
1329,kerem1329,20,0.7000000000000001,CA,BC,123,1,0,0,kerem.dogan@sandbox.opba.com,Kerem,Doğan,Kerem Doğan
1330,onur1330,30,0.3,CA,BB,61,1,0,1,onur.kaya@sandbox.opba.com,Onur,Kaya,Onur Kaya
1331,mert1331,30,0.8,CA,BC,121,-1,1,1,mert.dogan@sandbox.opba.com,Mert,Doğan,Mert Doğan
1332,onur1332,20,0.8,CB,BB,80,28,0,0,onur.aslan@sandbox.opba.com,Onur,Aslan,Onur Aslan
1333,naz1333,50,0.8,CA,BC,186,22,1,0,naz.eren@sandbox.opba.com,Naz,Eren,Naz Eren
1334,i̇rem1334,50,0.4,CB,BA,-35,10,0,0,irem.sari@sandbox.opba.com,İrem,Sarı,İrem Sarı
1335,umut1335,40,0.2,CA,BC,52,15,0,1,umut.dogan@sandbox.opba.com,Umut,Doğan,Umut Doğan
1336,kubra1336,10,0.1,CA,BE,71,28,0,0,kubra.eren@sandbox.opba.com,Kübra,Eren,Kübra Eren
1337,hilal1337,20,0.6000000000000001,CB,BE,191,1,0,0,hilal.koc@sandbox.opba.com,Hilal,Koç,Hilal Koç
1338,sila1338,40,0.9,CA,BC,157,5,0,1,sila.aslan@sandbox.opba.com,Sıla,Aslan,Sıla Aslan
1339,melike1339,30,0.2,CD,BB,72,19,0,1,melike.demir@sandbox.opba.com,Melike,Demir,Melike Demir
1340,oguz1340,30,0.2,CA,BB,163,-1,0,0,oguz.eren@sandbox.opba.com,Oğuz,Eren,Oğuz Eren
1341,emre1341,20,0.8,CA,BE,117,-1,0,1,emre.bulut@sandbox.opba.com,Emre,Bulut,Emre Bulut
1342,melike1342,20,0.6000000000000001,CA,BC,123,31,0,0,melike.eren@sandbox.opba.com,Melike,Eren,Melike Eren
1343,kadir1343,30,0.3,CA,BB,90,15,0,1,kadir.aslan@sandbox.opba.com,Kadir,Aslan,Kadir Aslan
1344,esra1344,40,0.4,CA,BB,86,30,0,1,esra.kaya@sandbox.opba.com,Esra,Kaya,Esra Kaya
1345,ahmet1345,40,0.1,CF,BB,83,-1,0,0,ahmet.simsek@sandbox.opba.com,Ahmet,Şimşek,Ahmet Şimşek
1346,tolga1346,60,0.1,CA,BA,183,1,0,1,tolga.kilic@sandbox.opba.com,Tolga,Kılıç,Tolga Kılıç
1347,fatma1347,50,0.8,CA,BC,247,1,0,1,fatma.aksoy@sandbox.opba.com,Fatma,Aksoy,Fatma Aksoy
1348,rabia1348,30,0.6000000000000001,CB,BC,183,-1,0,1,rabia.ozcan@sandbox.opba.com,Rabia,Özcan,Rabia Özcan
1349,fatma1349,20,0.6000000000000001,CA,BE,88,20,0,1,fatma.sari@sandbox.opba.com,Fatma,Sarı,Fatma Sarı
1350,esra1350,30,0.8,CA,BB,118,-1,0,1,esra.gunes@sandbox.opba.com,Esra,Güneş,Esra Güneş
1351,umut1351,50,0.8,CA,BC,36,15,0,0,umut.eren@sandbox.opba.com,Umut,Eren,Umut Eren
1352,i̇lker1352,30,0.8,CA,BC,149,-1,0,1,ilker.tas@sandbox.opba.com,İlker,Taş,İlker Taş
1353,yigit1353,40,0.9,CA,BB,154,20,1,0,yigit.kaya@sandbox.opba.com,Yiğit,Kaya,Yiğit Kaya
1354,esra1354,40,0.9,CA,BE,203,26,0,1,esra.yildirim@sandbox.opba.com,Esra,Yıldırım,Esra Yıldırım
1355,i̇lker1355,10,0.6000000000000001,CE,BE,106,-1,0,0,ilker.cetin@sandbox.opba.com,İlker,Çetin,İlker Çetin
1356,leyla1356,50,0.9,CA,BB,205,10,0,0,leyla.kurt@sandbox.opba.com,Leyla,Kurt,Leyla Kurt
1357,ayse1357,60,0.9,CA,BA,295,25,0,1,ayse.tas@sandbox.opba.com,Ayşe,Taş,Ayşe Taş
1358,mert1358,40,0.9,CA,BA,191,21,1,0,mert.aslan@sandbox.opba.com,Mert,Aslan,Mert Aslan
1359,nisa1359,20,0.9,CA,BA,116,28,1,1,nisa.sahin@sandbox.opba.com,Nisa,Şahin,Nisa Şahin
1360,tolga1360,40,0.6000000000000001,CE,BC,143,31,0,1,tolga.celik@sandbox.opba.com,Tolga,Çelik,Tolga Çelik
1361,yigit1361,20,0.4,CA,BE,121,31,1,0,yigit.aksoy@sandbox.opba.com,Yiğit,Aksoy,Yiğit Aksoy
1362,elif1362,40,0.5,CA,BC,63,15,0,1,elif.aslan@sandbox.opba.com,Elif,Aslan,Elif Aslan
1363,sila1363,60,0.8,CD,BC,131,-1,0,1,sila.ozkan@sandbox.opba.com,Sıla,Özkan,Sıla Özkan
1364,kadir1364,20,0.4,CA,BE,0,25,0,0,kadir.celik@sandbox.opba.com,Kadir,Çelik,Kadir Çelik
1365,mert1365,20,0.7000000000000001,CA,BC,157,26,0,1,mert.ozcan@sandbox.opba.com,Mert,Özcan,Mert Özcan
1366,yasemin1366,40,0.1,CA,BC,206,25,0,0,yasemin.kaya@sandbox.opba.com,Yasemin,Kaya,Yasemin Kaya
1367,yasemin1367,20,0.4,CA,BC,61,25,0,1,yasemin.aslan@sandbox.opba.com,Yasemin,Aslan,Yasemin Aslan
1368,hakan1368,40,0.9,CA,BA,175,-1,0,1,hakan.yildirim@sandbox.opba.com,Hakan,Yıldırım,Hakan Yıldırım
1369,sila1369,30,0.2,CB,BE,246,21,1,1,sila.aksoy@sandbox.opba.com,Sıla,Aksoy,Sıla Aksoy
1370,rabia1370,20,0.7000000000000001,CA,BE,86,1,0,1,rabia.dogan@sandbox.opba.com,Rabia,Doğan,Rabia Doğan
1371,elif1371,50,0.1,CA,BB,114,26,0,0,elif.bozkurt@sandbox.opba.com,Elif,Bozkurt,Elif Bozkurt
1372,emre1372,20,0.2,CA,BB,85,25,0,0,emre.kara@sandbox.opba.com,Emre,Kara,Emre Kara
1373,rabia1373,50,0.9,CA,BB,28,1,0,0,rabia.kaya@sandbox.opba.com,Rabia,Kaya,Rabia Kaya
1374,oguz1374,40,0.9,CA,BE,141,31,0,0,oguz.yildiz@sandbox.opba.com,Oğuz,Yıldız,Oğuz Yıldız
1375,i̇lker1375,20,0.1,CA,BE,120,-1,0,1,ilker.koc@sandbox.opba.com,İlker,Koç,İlker Koç
1376,hilal1376,40,0.8,CB,BD,173,1,0,1,hilal.ozturk@sandbox.opba.com,Hilal,Öztürk,Hilal Öztürk
1377,umut1377,30,0.7000000000000001,CA,BB,170,28,0,0,umut.bulut@sandbox.opba.com,Umut,Bulut,Umut Bulut
1378,dilan1378,20,0.2,CA,BC,229,1,0,0,dilan.cetin@sandbox.opba.com,Dilan,Çetin,Dilan Çetin
1379,onur1379,40,0.9,CA,BC,112,-1,0,1,onur.cetin@sandbox.opba.com,Onur,Çetin,Onur Çetin
1380,zeynep1380,50,0.6000000000000001,CA,BB,35,31,0,0,zeynep.sahin@sandbox.opba.com,Zeynep,Şahin,Zeynep Şahin
1381,rabia1381,50,0.5,CB,BA,194,1,1,1,rabia.tas@sandbox.opba.com,Rabia,Taş,Rabia Taş
1382,mert1382,30,0.8,CA,BC,172,-1,0,0,mert.dogan@sandbox.opba.com,Mert,Doğan,Mert Doğan
1383,nisa1383,20,0.3,CA,BD,97,10,0,0,nisa.sari@sandbox.opba.com,Nisa,Sarı,Nisa Sarı
1384,tugce1384,30,0.4,CB,BE,70,26,1,1,tugce.bulut@sandbox.opba.com,Tuğçe,Bulut,Tuğçe Bulut
1385,i̇rem1385,20,0.8,CA,BC,141,1,0,1,irem.arslan@sandbox.opba.com,İrem,Arslan,İrem Arslan
1386,melike1386,20,0.2,CA,BE,101,-1,0,1,melike.kurt@sandbox.opba.com,Melike,Kurt,Melike Kurt
1387,naz1387,40,0.9,CA,BA,191,15,0,0,naz.ozturk@sandbox.opba.com,Naz,Öztürk,Naz Öztürk
1388,omer1388,60,0.9,CC,BB,118,28,1,1,omer.aslan@sandbox.opba.com,Ömer,Aslan,Ömer Aslan
1389,volkan1389,30,0.2,CF,BB,119,30,0,1,volkan.gunes@sandbox.opba.com,Volkan,Güneş,Volkan Güneş
1390,sila1390,40,0.1,CA,BB,121,1,0,0,sila.kilic@sandbox.opba.com,Sıla,Kılıç,Sıla Kılıç
1391,gokhan1391,50,0.1,CA,BB,268,1,0,1,gokhan.tas@sandbox.opba.com,Gökhan,Taş,Gökhan Taş
1392,yasemin1392,40,0.8,CA,BC,60,28,1,0,yasemin.tas@sandbox.opba.com,Yasemin,Taş,Yasemin Taş
1393,selin1393,20,0.4,CA,BB,134,11,0,1,selin.gunes@sandbox.opba.com,Selin,Güneş,Selin Güneş
1394,fatma1394,20,0.7000000000000001,CA,BE,95,1,0,0,fatma.kara@sandbox.opba.com,Fatma,Kara,Fatma Kara
1395,sena1395,30,0.8,CB,BA,184,-1,0,1,sena.celik@sandbox.opba.com,Sena,Çelik,Sena Çelik
1396,umut1396,40,0.9,CF,BB,146,-1,0,1,umut.celik@sandbox.opba.com,Umut,Çelik,Umut Çelik
1397,yigit1397,40,0.8,CB,BA,250,6,0,0,yigit.ozkan@sandbox.opba.com,Yiğit,Özkan,Yiğit Özkan
1398,onur1398,30,0.2,CA,BC,97,28,1,1,onur.polat@sandbox.opba.com,Onur,Polat,Onur Polat
1399,yasemin1399,50,0.1,CA,BC,215,-1,1,1,yasemin.aslan@sandbox.opba.com,Yasemin,Aslan,Yasemin Aslan
1400,tugce1400,30,0.2,CA,BB,180,-1,0,0,tugce.kara@sandbox.opba.com,Tuğçe,Kara,Tuğçe Kara
1401,nisa1401,40,0.3,CA,BB,136,-1,0,0,nisa.ozkan@sandbox.opba.com,Nisa,Özkan,Nisa Özkan
1402,fatma1402,30,0.2,CA,BE,69,28,1,0,fatma.bulut@sandbox.opba.com,Fatma,Bulut,Fatma Bulut
1403,ahmet1403,30,0.7000000000000001,CB,BC,101,21,0,1,ahmet.celik@sandbox.opba.com,Ahmet,Çelik,Ahmet Çelik
1404,kerem1404,30,0.7000000000000001,CA,BC,146,21,0,1,kerem.bulut@sandbox.opba.com,Kerem,Bulut,Kerem Bulut
1405,pinar1405,50,0.7000000000000001,CA,BA,248,25,0,1,pinar.aydin@sandbox.opba.com,Pınar,Aydın,Pınar Aydın
1406,yigit1406,20,0.6000000000000001,CD,BE,72,-1,0,1,yigit.yilmaz@sandbox.opba.com,Yiğit,Yılmaz,Yiğit Yılmaz
1407,murat1407,40,0.5,CA,BD,134,-1,0,0,murat.ozcan@sandbox.opba.com,Murat,Özcan,Murat Özcan
1408,cenk1408,40,0.4,CA,BA,317,28,0,1,cenk.celik@sandbox.opba.com,Cenk,Çelik,Cenk Çelik
1409,leyla1409,50,0.4,CA,BA,108,21,1,0,leyla.ozkan@sandbox.opba.com,Leyla,Özkan,Leyla Özkan
1410,pinar1410,50,0.4,CB,BA,171,31,0,0,pinar.bozkurt@sandbox.opba.com,Pınar,Bozkurt,Pınar Bozkurt
1411,kerem1411,40,0.9,CA,BB,153,-1,0,0,kerem.polat@sandbox.opba.com,Kerem,Polat,Kerem Polat
1412,gokhan1412,30,0.5,CA,BB,24,10,0,0,gokhan.celik@sandbox.opba.com,Gökhan,Çelik,Gökhan Çelik
1413,rabia1413,20,0.5,CA,BB,190,31,0,0,rabia.arslan@sandbox.opba.com,Rabia,Arslan,Rabia Arslan
1414,onur1414,40,0.8,CB,BB,238,28,0,1,onur.ozdemir@sandbox.opba.com,Onur,Özdemir,Onur Özdemir
1415,hakan1415,20,0.4,CB,BE,109,28,0,0,hakan.yilmaz@sandbox.opba.com,Hakan,Yılmaz,Hakan Yılmaz
1416,emre1416,40,0.3,CA,BC,38,28,0,1,emre.koc@sandbox.opba.com,Emre,Koç,Emre Koç
1417,elif1417,20,0.8,CA,BC,183,11,0,0,elif.bulut@sandbox.opba.com,Elif,Bulut,Elif Bulut
1418,naz1418,30,0.8,CB,BE,138,31,0,1,naz.ozturk@sandbox.opba.com,Naz,Öztürk,Naz Öztürk
1419,mert1419,30,0.6000000000000001,CA,BA,251,-1,1,0,mert.arslan@sandbox.opba.com,Mert,Arslan,Mert Arslan
1420,nisa1420,30,0.4,CA,BC,110,-1,1,1,nisa.aksoy@sandbox.opba.com,Nisa,Aksoy,Nisa Aksoy
1421,mert1421,30,0.8,CA,BB,114,1,1,0,mert.sahin@sandbox.opba.com,Mert,Şahin,Mert Şahin
1422,selin1422,30,0.9,CA,BB,215,28,0,0,selin.sari@sandbox.opba.com,Selin,Sarı,Selin Sarı
1423,esra1423,50,0.6000000000000001,CC,BC,119,1,1,0,esra.bozkurt@sandbox.opba.com,Esra,Bozkurt,Esra Bozkurt
1424,i̇lker1424,40,0.6000000000000001,CA,BC,176,2,1,0,ilker.sari@sandbox.opba.com,İlker,Sarı,İlker Sarı
1425,sena1425,60,0.7000000000000001,CC,BB,210,10,0,1,sena.kara@sandbox.opba.com,Sena,Kara,Sena Kara
1426,cenk1426,30,0.9,CA,BA,255,-1,1,0,cenk.kilic@sandbox.opba.com,Cenk,Kılıç,Cenk Kılıç
1427,i̇rem1427,20,0.5,CB,BC,48,-1,0,1,irem.bozkurt@sandbox.opba.com,İrem,Bozkurt,İrem Bozkurt
1428,kerem1428,60,0.9,CC,BA,188,28,1,1,kerem.demir@sandbox.opba.com,Kerem,Demir,Kerem Demir
